trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.000,0.0,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.100,0.1,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.200,0.2,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.300,0.3,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.400,0.4,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.500,0.5,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.600,0.6,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.700,0.7,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.800,0.8,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,0.900,0.9,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,1.000,1.0,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,1.100,1.1,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,1.200,1.2,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,1.300,1.3,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,1.400,1.4,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,1.500,1.5,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V040_comp_R1,M23A_S2_marble_floor_V040_P1,compensated,0.4,0.38188437161486893,1.600,1.6,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
