trial_id,pair_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.000,0.0,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.100,0.1,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.200,0.2,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.300,0.3,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.400,0.4,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.500,0.5,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.600,0.6,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.700,0.7,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.800,0.8,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,0.900,0.9,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.000,1.0,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.100,1.1,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.200,1.2,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.300,1.3,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.400,1.4,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.500,1.5,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.600,1.6,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.700,1.7,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.800,1.8,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,1.900,1.9,idle,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,2.000,2.0,command,0.0000,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,2.100,2.1,command,0.0503,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,2.200,2.2,command,0.1006,0.0000,0.0000,0.000,0.000,0.000,compensated
M23A_S2_marble_floor_V055_comp_R3,M23A_S2_marble_floor_V055_P3,compensated,0.55,0.5029348230314161,2.300,2.3,command,0.1509,0.0000,0.0000,0.000,0.000,0.000,compensated
